Report generated on: 11-25-2024 12:36:05
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"","energy consumption per GDP (1000 Btu/2015$ GDP PPP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.47-34-USIQ-TBTUUSDPP.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-USOH-TBTUUSDPP.A","        U.S. Territories","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-34-VIR-TBTUUSDPP.A","        U.S. Virgin Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.47-34-UGA-TBTUUSDPP.A","        Uganda","0","0","0","0","0","0","0","0","0.9364064524044639","0.8324947114123059","0.851880096435121","0.8672023290338204","0.9136418129585882","0.8600001854151654","0.8336618530145788","0.7449193399962462","0.7025198614923528","0.6996095595849747","0.7318076672617111","0.6775996241922534","0.792826773739573","0.7696719381174294","0.7170186325993467","0.7135571235811664","0.7132283707285545","0.8073951418308769","0.7956312557309326","0.8864585688086642","0.8237860987271686","0.8103216316979095","0.8589241364249046","0.8390582949067961","0.8387658169570202","0.8597987172544184","0.9554261990051038","0.9042074088736077","0.9406019683977151","0.9535936431299581","0.9887014565898662","0.9267520370154785","0.9050151353186299","0.9331732605082796","0.9096003194070624"
"INTL.47-34-UKR-TBTUUSDPP.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","14.871326730713681","16.582746394078402","18.223782235402354","19.386584580547503","19.48193206613042","19.629290281110634","19.166207560985246","19.860963988076346","18.258532005879772","16.40332187731253","16.117991397772872","15.896102266965244","12.869925782196148","12.482766935066957","12.082247944633142","11.82559896418144","11.300574029535413","9.786938569244636","10.393673247050158","10.836666875062173","9.883069448540951","9.323877447141202","8.961156790463571","8.748472516373193","8.347956772299566","7.945675390618827","7.78935437412536","7.14596501774585","7.168302177623115","7.099304448574144","6.343305069806444"
"INTL.47-34-ARE-TBTUUSDPP.A","        United Arab Emirates","1.3821630045303681","2.154386751807263","2.238679723806495","2.831756292396111","3.0851354579804102","4.299908498200454","6.182005100837966","7.031477108119878","7.721243424917954","7.252885915444625","5.9734780118214985","7.1842472268845885","7.584734134451972","6.944558881570776","6.407083244757989","6.472659561251934","6.365413021498723","6.230031985752474","6.45737654091955","6.363071162876774","6.438392335054422","6.892829820771385","7.034324350290142","6.658287488060212","6.429064539005946","6.328026773118774","6.087877267222908","6.490589384007729","7.265575656372366","7.519678400366301","7.399841791688075","7.739377414989042","7.5181013814920465","7.4735138774707845","7.133234720680209","7.562347059054803","7.195340021683687","6.66485052243429","6.123806269430227","6.4250830655407105","6.746240042240781","6.6644996205330225","6.4911217623374675"
"INTL.47-34-GBR-TBTUUSDPP.A","        United Kingdom","7.016340930263206","6.716934633654167","6.5142777171234805","6.2717365101450735","6.056846975288743","6.064474667496865","6.0569187037688605","5.78248359027976","5.527534308469579","5.412856774850663","5.470231180552251","5.731618952409741","5.6696603843040405","5.63061578293087","5.454252284155258","5.343005971538844","5.495663338305996","5.02311982382465","4.8745295561686754","4.7451635830824905","4.552313176362234","4.47371710328769","4.333121898760411","4.229509887561367","4.139834450678304","4.0147708032369485","3.8775344417872177","3.6405571971074573","3.602745759133928","3.554012733191048","3.623761673747349","3.33917900743847","3.3336808294222564","3.2450310421938817","2.961184539791564","2.9052935860900315","2.8311367726186334","2.7190353649748356","2.658759474365864","2.5275755923372456","2.4862550327087325","2.329424493911346","2.219788079156447"
"INTL.47-34-USA-TBTUUSDPP.A","        United States","10.766414800244444","10.240554152255418","9.957910891112778","9.477952652958816","9.308323764784655","8.939522391749788","8.662441177757168","8.677084827703935","8.746313627911485","8.612093936895954","8.406066319239345","8.41095400500152","8.285073346885492","8.193518616865754","8.048259821639892","7.983294631703955","7.930410867356545","7.638660066521187","7.362210850726191","7.149449941617193","7.048834816043833","6.817629356130079","6.785984229180985","6.617384492471336","6.52029142605731","6.305164760052498","6.080197492569755","6.066815659680013","5.917966654542537","5.758937876972778","5.822945405138098","5.662437972605711","5.4008563456319125","5.437450326120567","5.364468193527404","5.1644789699918014","5.051156732780792","4.920005928106345","4.956510325719142","4.797381542308322","4.512342072076693","4.481475779229849","4.46361070081822"
"INTL.47-34-URY-TBTUUSDPP.A","        Uruguay","0","0","0","0","0","0","0","0","2.4007981581831994","2.2183215797431433","2.45988861691878","2.1234789425181386","2.1353798110113194","2.270328224161516","2.0493162182579225","1.96906099770094","1.9999756790485177","2.073271446528955","2.3446460674663285","2.518485901479356","2.4709280133051266","2.554651829415326","2.289750464898447","2.452939508380852","2.775236248516844","2.5768905950807555","2.5882703033590615","2.417287231631229","2.8623868293311476","2.8125608448260135","2.4109891015744727","2.4456829478027435","2.476385109305352","2.2596835616041004","2.1108502386483896","2.217104778092512","2.1950149580077345","2.01479617374715","2.088568088135847","2.048684346375401","2.098250686912128","1.9851048415446768","2.009505558655666"
"INTL.47-34-UZB-TBTUUSDPP.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","23.765953554621316","30.453848406579898","26.868034269412508","28.914681618890583","28.468745697428638","27.205973766786034","25.629341317834637","24.663906822499985","24.9218817814511","24.94654820118235","24.574467333211402","23.958428387660817","23.208005824881194","20.480490352727482","19.534945798853173","17.84557590432744","16.86537378360202","14.035651241249571","12.791578052323365","13.060725646914406","12.121377856318384","10.295993048310352","10.512692534360335","9.383180292139768","7.761514821249786","7.779465961484804","7.464454037233276","7.0297607456578755","6.7181108340905435","7.272805308216332","6.169164523583693"
"INTL.47-34-VUT-TBTUUSDPP.A","        Vanuatu","0","0","0","0","0","0","0","0","6.469658490925342","5.47766318975278","5.227959846868634","3.89829650816223","2.0594045387015028","1.9659011473134085","1.9171219828332196","1.8314581227011133","1.7900962951021688","1.7443643152871549","1.7079107620455218","1.6945903397079902","2.906085329393064","3.304568123612495","3.20737450713527","3.666998118742519","2.838172399427312","2.695281338440254","2.3048602470419257","3.5530217859294946","3.2911136209203438","3.681686954311023","3.693189484645331","4.2379059431432315","3.4783828798138683","3.2925206457580076","3.6733188852969465","3.440787894576707","3.361692537596068","3.5887418232468278","4.501669325692456","4.202829233674876","4.195495225202175","4.596764197897749","4.729125769584706"
"INTL.47-34-VEN-TBTUUSDPP.A","        Venezuela","5.3183267242326995","5.8097264368895285","6.012104123712438","5.870822476445938","5.739912177529218","5.823253786541109","5.860127984163703","5.650175088167207","5.312275928534375","6.212042816826741","5.869283055897259","5.576639620960754","5.241783888373261","5.433536936107724","5.879684259838134","5.7595699061221595","5.993031707549502","5.976256931377909","6.342841789004372","6.220958301689394","6.203760395138263","6.706232037151334","6.999669791387872","6.881041110156361","6.547448442389632","5.921619128622434","5.694462721916946","4.873640978261469","4.9318147769488725","5.00031060200285","5.179911216398318","4.946970172718479","5.2024756823618725","4.792137687547004","4.913950430468235","5.1480394009678685","6.084305480229998","7.079517470333605","7.8670621138273695","9.645975055856697","10.831993247082416","10.717763547581555","10.4690152723961"
"INTL.47-34-VNM-TBTUUSDPP.A","        Vietnam","0","0","0","0","0","0","0","0","213456054.98198622","222972156.6373166","1.4224903565596814","1.4638456609541493","1.4777723131881637","1.6177174591129029","1.649806072898795","1.8557731447079684","2.033850768540289","1.948242091975093","1.9919443602668339","2.08446561048357","2.120339479918208","2.238929740811998","2.479539705161418","2.5552037703680375","3.0901353279316743","2.9752354092706703","3.01228116111342","3.063653521733749","3.143857877672177","3.1816012817592494","3.308383144588304","3.4369005494734464","3.402342414470606","3.1673156056915133","3.364618797627197","3.56508510015459","3.713355619345434","3.5910375296728327","3.7108934868979206","3.9670413139736342","3.8529349300323297","3.7270833833657853","3.652843281355783"
"INTL.47-34-WAK-TBTUUSDPP.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-ESH-TBTUUSDPP.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-YEM-TBTUUSDPP.A","        Yemen","0","0","0","0","0","0","0","0","0","0","3.5342654436716967","3.646165412840937","3.6434018483513535","2.884668663196189","2.673995672595109","2.541835027382666","2.12150562580721","2.0800668984376403","2.1501256700041145","1.5446787752875495","2.316137547931307","2.352753684983234","2.2593904555575732","2.449416321231157","2.471605029315496","2.477580147373974","2.365673347965126","2.427444745014873","2.4505899055991494","2.6753896078598154","2.493263972718589","2.4715672745048876","2.16546185890978","2.9011579410031345","3.091300802857153","2.6013019608245567","2.444700183682007","2.5178215150353114","2.330934273356625","2.9853030191691774","2.221815551212796","2.208754204066783","2.4939444411059544"
"INTL.47-34-ZMB-TBTUUSDPP.A","        Zambia","0","0","0","0","0","0","0","0","3.6107292963087576","3.2647892787699884","3.3280739517533253","3.078622119694042","3.3574547736163143","2.8904708326281785","3.126490868026329","2.7518443334256464","2.592419165699438","2.685616509519037","2.7099619532444774","2.3665579199734363","2.2766076649989437","2.2963024832315506","2.332262298042477","2.3082550696986486","2.2365614117735935","2.2012019771379654","2.068963730109841","1.7281853818215243","1.74658020783396","1.6127957077645962","1.521557705339124","1.6551395679248768","1.7033555022464202","1.6915731314717783","1.7795822628419236","1.7788211671704461","1.763998032464555","1.991316932019969","2.2107404937947788","1.9210852112460404","2.1757639079423496","2.247701708024553","2.114451743248529"
"INTL.47-34-ZWE-TBTUUSDPP.A","        Zimbabwe","0","0","0","0","0","0","0","0","10.10867558792542","10.185441187277162","10.004617356035556","9.799905490917093","9.849600329562907","9.693483149359512","8.791151181503611","8.62635038256597","7.9835121866074426","7.782304416929466","7.887841348215723","9.169010734151321","9.196400134910293","8.711971184135884","8.929120187129456","8.732504816434362","8.202252794207817","9.183591818106427","9.481242070145743","9.539997931938693","7.750796860252102","4.881949453829346","4.623678929835928","4.652765642761432","4.392096400751161","4.45820017188683","4.190316976128487","4.228997610398383","3.826764730413033","3.3622382468633685","3.6170093013525717","3.498248196517573","3.4707773838072034","3.342904668627437","4.689344070545617"
